Unique ID,ID,Monomer 1,Monomer 2,Orientation,Rot ID,Axis,Angle,Dist.,CCSD(T)/CBS,CCSD(T)/haTZ,CCSD/haTZ,CCSD/CBS,MP2/CBS,MP2/haTZ,MP2/aTZ,MP2/aQZ,HF/haTZ,HF/aTZ,HF/aQZ,SAPT2+/aDZ Elst,SAPT2+/aDZ Exch,SAPT2+ Ind,SAPT2+/aDZ Disp,SAPT2+/aDZ Tot
6621,109,Cl,adenine5,,A,y,30,0.9,-5.74787,-5.1977,-3.93088,-4.48105,-6.89664,-6.34647,-6.39851,-6.69353,1.8289,1.8241,1.80742,-14.5747,24.17425,-8.80507,-7.83532,-7.04084
6622,109,Cl,adenine5,,A,y,-30,0.95,-1.79543,-1.57329,-0.7034,-0.92554,-2.53642,-2.31428,-2.34924,-2.46076,3.2123,3.20533,3.1975,-0.11426,8.18573,-6.26,-4.71048,-2.89901
6623,109,Cl,adenine5,,A,y,30,0.95,-6.91107,-6.52992,-5.49317,-5.87431,-7.75768,-7.37654,-7.42189,-7.6199,-0.91714,-0.92174,-0.93094,-9.63177,15.31052,-7.5829,-6.14234,-8.04649
6624,109,Cl,adenine5,,A,y,-30,1,-1.77863,-1.63052,-0.91968,-1.06779,-2.33502,-2.18691,-2.21751,-2.28858,2.23106,2.22425,2.21683,1.2275,5.07421,-5.34609,-3.67057,-2.71495
6625,109,Cl,adenine5,,A,y,30,1,-7.10356,-6.83949,-5.98696,-6.25102,-7.73091,-7.46685,-7.50648,-7.63873,-2.3311,-2.33595,-2.34188,-6.43211,9.69795,-6.54143,-4.81883,-8.09442
6626,109,Cl,adenine5,,A,y,-30,1.05,-1.57332,-1.47503,-0.89181,-0.9901,-1.99728,-1.89899,-1.92589,-1.97016,1.66203,1.65533,1.64822,1.93337,3.15764,-4.57471,-2.86643,-2.35012
6627,109,Cl,adenine5,,A,y,30,1.05,-6.78269,-6.59893,-5.89565,-6.07941,-7.2517,-7.06794,-7.10279,-7.19092,-2.96057,-2.96593,-2.97078,-4.35397,6.14919,-5.64385,-3.78484,-7.63348
6628,109,Cl,adenine5,,A,y,-30,1.1,-1.30133,-1.23666,-0.75637,-0.82105,-1.62979,-1.56511,-1.589,-1.61532,1.32834,1.32181,1.31532,2.25744,1.97419,-3.92314,-2.24438,-1.93588
6629,109,Cl,adenine5,,A,y,30,1.1,-6.21868,-6.08997,-5.50853,-5.63724,-6.57362,-6.44491,-6.47585,-6.5343,-3.14163,-3.14751,-3.15207,-2.99702,3.90651,-4.86936,-2.97696,-6.93683
6630,109,Cl,adenine5,,A,z,-30,0.7,28.71012,30.88868,34.63873,32.46017,23.20996,25.38852,25.31031,24.05922,52.39103,52.38192,52.29462,-77.92452,146.62702,-19.94353,-24.85867,23.90031
6631,109,Cl,adenine5,,A,z,30,0.7,21.29867,23.51092,26.35653,24.14428,17.72413,19.93638,19.83811,18.56461,39.69715,39.69021,39.56848,-81.55053,150.93136,-33.07712,-20.69592,15.60778
6632,109,Cl,adenine5,,A,z,-30,0.8,6.27822,7.47365,9.89936,8.70392,3.11776,4.31319,4.25327,3.57471,21.31607,21.30805,21.25567,-31.74181,64.35171,-12.53088,-16.03434,4.04468
6633,109,Cl,adenine5,,A,z,30,0.8,-0.00738,1.12313,2.93618,1.80567,-2.00215,-0.87164,-0.93741,-1.56902,11.2111,11.20621,11.16814,-34.75069,62.71016,-17.00554,-12.32066,-1.36674
6634,109,Cl,adenine5,,A,z,-30,0.9,-1.07827,-0.45112,1.19819,0.57104,-2.86123,-2.23408,-2.28219,-2.62939,8.70771,8.70105,8.67156,-11.36801,28.20353,-9.18882,-10.38274,-2.73604
6635,109,Cl,adenine5,,A,z,30,0.9,-6.74686,-6.15333,-5.00574,-5.59927,-7.8462,-7.25267,-7.30009,-7.6245,0.07408,0.06933,0.04872,-15.20192,25.56869,-10.48298,-7.45803,-7.57423
6636,109,Cl,adenine5,,A,z,-30,0.95,-2.15475,-1.71689,-0.34249,-0.78035,-3.47982,-3.04195,-3.08479,-3.32207,5.78963,5.78368,5.76258,-5.95061,18.67294,-8.02262,-8.3473,-3.64759
6637,109,Cl,adenine5,,A,z,30,0.95,-7.63585,-7.20563,-6.28661,-6.71682,-8.4583,-8.02809,-8.06985,-8.30156,-2.29262,-2.29737,-2.3143,-10.30629,16.27802,-8.58813,-5.82462,-8.44102
6638,109,Cl,adenine5,,A,z,-30,1,-2.39434,-2.09686,-0.94758,-1.24505,-3.37165,-3.07418,-3.11219,-3.26875,4.07627,4.07093,4.05537,-2.35195,12.36118,-7.02374,-6.70214,-3.71665
6639,109,Cl,adenine5,,A,z,30,1,-7.74003,-7.42967,-6.69047,-7.00083,-8.36196,-8.0516,-8.08846,-8.25251,-3.53837,-3.54316,-3.55721,-7.16651,10.3573,-7.1519,-4.55418,-8.51529
6640,109,Cl,adenine5,,A,z,-30,1.05,-2.17875,-1.98257,-1.0199,-1.21609,-2.89425,-2.69806,-2.7314,-2.83065,3.10659,3.10167,3.08959,0.02009,8.18182,-6.14896,-5.37277,-3.31981
6641,109,Cl,adenine5,,A,z,30,1.05,-7.42142,-7.19871,-6.60201,-6.82472,-7.89882,-7.67611,-7.70841,-7.82336,-4.10428,-4.10914,-4.12069,-5.14685,6.59,-6.01931,-3.56453,-8.14069
6642,109,Cl,adenine5,,A,z,-30,1.1,-1.74448,-1.6191,-0.81225,-0.93763,-2.26423,-2.13885,-2.16814,-2.22782,2.58457,2.57986,2.57006,1.55914,5.41679,-5.37801,-4.30253,-2.7046
6643,109,Cl,adenine5,,A,z,30,1.1,-6.89983,-6.74044,-6.25742,-6.4168,-7.2733,-7.11391,-7.14185,-7.22181,-4.2703,-4.27522,-4.28464,-3.84162,4.19458,-5.10264,-2.79331,-7.54299
6644,110,Li,cytosine,,,,,0.7,-5.23006,-3.72906,-3.14809,-4.64909,-6.08077,-4.57977,-4.59858,-5.4629,2.58883,2.58526,2.56764,7.9674,42.52044,-50.39531,-2.61156,-2.51904
6645,110,Li,cytosine,,,,,0.8,-16.58504,-15.5189,-15.01244,-16.07858,-17.35743,-16.2913,-16.30824,-16.91928,-10.54652,-10.55001,-10.56062,3.86921,24.76834,-41.60557,-1.77338,-14.74139
6646,110,Li,cytosine,,,,,0.9,-21.57794,-20.81855,-20.35769,-21.11709,-22.28355,-21.52415,-21.53924,-21.9797,-16.85706,-16.86133,-16.88541,1.12793,13.94654,-34.40629,-1.19197,-20.52379
6647,110,Li,cytosine,,,,,0.95,-22.49418,-21.84976,-21.4053,-22.04972,-23.16983,-22.52541,-22.53946,-22.91789,-18.29383,-18.29851,-18.33167,0.14681,10.3498,-31.28057,-0.97589,-21.75985
6648,110,Li,cytosine,,,,,1,-22.69153,-22.14239,-21.71232,-22.26146,-23.33893,-22.78979,-22.80266,-23.13012,-18.93959,-18.9446,-18.9859,-0.62873,7.62892,-28.41818,-0.79859,-22.21658
6649,110,Li,cytosine,,,,,1.05,-22.36491,-21.89528,-21.47891,-21.94854,-22.98522,-22.5156,-22.52718,-22.81186,-19.00245,-19.00772,-19.05482,-1.2342,5.58783,-25.78971,-0.6535,-22.08959
6650,110,Li,cytosine,,,,,1.1,-21.66959,-21.26746,-20.86508,-21.26721,-22.26366,-21.86153,-21.87202,-22.11946,-18.64912,-18.65462,-18.70446,-1.7011,4.06875,-23.37337,-0.53497,-21.54069
6651,110,Li,cytosine,,A,y,-30,0.7,-0.0865,1.19802,1.56346,0.27894,-0.27165,1.01287,1.0048,0.23085,5.78357,5.77642,5.69107,5.92691,43.14128,-46.64258,-2.30969,0.11593
6652,110,Li,cytosine,,A,y,30,0.7,10.62133,12.00172,13.03801,11.65761,10.02989,11.41028,11.3802,10.57939,20.57777,20.56742,20.51963,-2.12183,66.57694,-46.72375,-2.73264,14.99872
6653,110,Li,cytosine,,A,y,-30,0.8,-17.43116,-16.5872,-16.24303,-17.08699,-17.72381,-16.87985,-16.88524,-17.3976,-13.16994,-13.17798,-13.24331,-0.4091,20.73173,-36.25825,-1.3644,-17.30002
6654,110,Li,cytosine,,A,y,30,0.8,-7.34529,-6.45861,-5.65526,-6.54194,-7.79868,-6.91199,-6.93693,-7.43722,-0.34395,-0.35135,-0.35633,-2.96293,36.76902,-35.7346,-1.6553,-3.58381
6655,110,Li,cytosine,,A,y,-30,0.9,-24.51035,-23.96292,-23.65028,-24.19772,-24.83613,-24.2887,-24.2913,-24.62676,-21.48219,-21.48996,-21.53849,-4.7406,9.47866,-28.31824,-0.80864,-24.38882
6656,110,Li,cytosine,,A,y,30,0.9,-15.05291,-14.50009,-13.87625,-14.42907,-15.39403,-14.84121,-14.86183,-15.1684,-10.21139,-10.21725,-10.21462,-2.45116,19.23251,-28.26976,-0.99044,-12.47886
6657,110,Li,cytosine,,A,y,-30,0.95,-25.74053,-25.30081,-25.011,-25.45072,-26.06133,-25.62161,-25.62278,-25.89248,-23.22835,-23.23555,-23.27386,-6.28838,6.3183,-25.00199,-0.62488,-25.59696
6658,110,Li,cytosine,,A,y,30,0.95,-16.45052,-16.0171,-15.46186,-15.89529,-16.75518,-16.32176,-16.34027,-16.58092,-12.4135,-12.41912,-12.42098,-1.99233,13.67741,-25.42062,-0.76584,-14.50138
6659,110,Li,cytosine,,A,y,-30,1,-26.02259,-25.66852,-25.40592,-25.75999,-26.32887,-25.9748,-25.97463,-26.19122,-23.96982,-23.97627,-24.00423,-7.50275,4.1828,-22.04072,-0.48419,-25.84486
6660,110,Li,cytosine,,A,y,30,1,-16.78823,-16.45076,-15.95138,-16.28885,-17.07059,-16.73312,-16.74968,-16.93872,-13.40129,-13.40693,-13.41526,-1.49636,9.64501,-22.95166,-0.59296,-15.39598
6661,110,Li,cytosine,,A,y,-30,1.05,-25.66988,-25.38291,-25.1508,-25.43776,-25.95495,-25.66799,-25.66655,-25.84117,-24.02393,-24.02952,-24.04822,-8.43666,2.75781,-19.39895,-0.37617,-25.45398
6662,110,Li,cytosine,,A,y,30,1.05,-16.39043,-16.13056,-15.67599,-15.93586,-16.6631,-16.40323,-16.41813,-16.56592,-13.52354,-13.52939,-13.544,-0.99771,6.75505,-20.7592,-0.46002,-15.46188
6663,110,Li,cytosine,,A,y,-30,1.1,-24.91188,-24.67679,-24.47713,-24.71222,-25.17213,-24.93704,-24.93442,-25.07662,-23.62365,-23.62838,-23.6397,-9.1345,1.81629,-17.05131,-0.2932,-24.66272
6664,110,Li,cytosine,,A,y,30,1.1,-15.50617,-15.30966,-14.89081,-15.08732,-15.77922,-15.58271,-15.59621,-15.71012,-13.05282,-13.05898,-13.07821,-0.51589,4.70308,-18.77491,-0.35775,-14.94547
6665,110,Li,cytosine,,A,z,-30,0.7,14.78804,16.36844,16.90845,15.32805,14.40634,15.98674,15.95732,15.03164,23.03686,23.02357,22.95478,4.28121,68.45901,-53.43376,-3.07503,16.23143
6666,110,Li,cytosine,,A,z,30,0.7,6.94437,8.46983,9.20194,7.67647,6.6381,8.16357,8.15733,7.2475,14.48097,14.47646,14.40173,-5.22115,69.78191,-51.10635,-3.00372,10.45069
6667,110,Li,cytosine,,A,z,-30,0.8,-5.19971,-4.16006,-3.6797,-4.71934,-5.62324,-4.58359,-4.60842,-5.21478,1.05152,1.03894,0.99232,2.60834,36.35509,-41.42678,-1.87563,-4.33898
6668,110,Li,cytosine,,A,z,30,0.8,-14.66212,-13.65694,-13.17604,-14.18122,-14.96757,-13.96239,-13.96753,-14.56624,-9.67761,-9.68195,-9.7307,-7.36719,36.21263,-39.10271,-1.80486,-12.06213
6669,110,Li,cytosine,,A,z,-30,0.9,-13.61457,-12.93649,-12.46368,-13.14176,-14.10205,-13.42398,-13.44453,-13.84632,-8.62368,-8.63569,-8.68703,2.11113,18.20975,-32.59529,-1.12499,-13.39939
6670,110,Li,cytosine,,A,z,30,0.9,-23.88221,-23.22302,-22.90284,-23.56204,-24.16972,-23.51053,-23.51614,-23.91358,-20.62088,-20.62662,-20.67304,-8.32805,17.73373,-30.71099,-1.07556,-22.38087
6671,110,Li,cytosine,,A,z,-30,0.95,-15.11906,-14.57118,-14.09362,-14.64151,-15.63454,-15.08666,-15.10498,-15.4352,-10.57354,-10.58504,-10.6421,2.05828,12.66412,-29.016,-0.87106,-15.16467
6672,110,Li,cytosine,,A,z,30,0.95,-25.57626,-25.04097,-24.77305,-25.30834,-25.85595,-25.32065,-25.32675,-25.65305,-22.92488,-22.93164,-22.97991,-8.526,12.19913,-27.39003,-0.83268,-24.54958
6673,110,Li,cytosine,,A,z,-30,1,-15.49087,-15.04797,-14.56492,-15.00782,-16.02778,-15.58489,-15.60114,-15.87376,-11.31117,-11.32206,-11.38361,2.0712,8.72301,-25.84179,-0.67491,-15.72248
6674,110,Li,cytosine,,A,z,30,1,-26.02996,-25.59443,-25.36472,-25.80025,-26.30372,-25.86819,-25.87467,-26.14354,-23.85965,-23.86733,-23.9167,-8.58523,8.3162,-24.46399,-0.64627,-25.37929
6675,110,Li,cytosine,,A,z,-30,1.05,-15.09878,-14.74137,-14.25475,-14.61216,-15.64917,-15.29176,-15.30594,-15.53095,-11.23086,-11.24109,-11.30408,2.12227,5.95739,-22.99742,-0.52356,-15.44133
6676,110,Li,cytosine,,A,z,30,1.05,-25.63185,-25.27756,-25.07557,-25.42987,-25.90127,-25.54698,-25.55364,-25.775,-23.8412,-23.84951,-23.89785,-8.53323,5.62668,-21.84518,-0.50299,-25.25472
6677,110,Li,cytosine,,A,z,-30,1.1,-14.22124,-13.93412,-13.44767,-13.73479,-14.7767,-14.48958,-14.50196,-14.68641,-10.62954,-10.63904,-10.69976,2.19139,4.03748,-20.43448,-0.40691,-14.61251
6678,110,Li,cytosine,,A,z,30,1.1,-24.67662,-24.38921,-24.20756,-24.49497,-24.94234,-24.65493,-24.66151,-24.84268,-23.18744,-23.19603,-23.24063,-8.39399,3.78335,-19.48024,-0.39275,-24.48364
6679,111,Na,cytosine,,,,,0.7,12.75571,15.07678,15.97217,13.6511,11.99486,14.31593,14.27152,12.92499,23.19913,23.19,23.11811,-10.85281,59.22601,-27.56478,-5.30675,15.50167
6680,111,Na,cytosine,,,,,0.8,-6.15085,-4.65711,-3.97857,-5.47231,-6.81191,-5.31817,-5.35183,-6.22461,1.12586,1.11708,1.04912,-6.34783,27.98655,-22.7981,-3.4308,-4.59018
6681,111,Na,cytosine,,,,,0.9,-13.31085,-12.34246,-11.8104,-12.77879,-13.88042,-12.91204,-12.93579,-13.5102,-8.19257,-8.20029,-8.26737,-4.44732,12.76503,-18.72398,-2.17734,-12.58361
6682,111,Na,cytosine,,,,,0.95,-14.51362,-13.73764,-13.26077,-14.03676,-15.04405,-14.26807,-14.2879,-14.75094,-10.20277,-10.21018,-10.27155,-3.97247,8.53131,-16.88287,-1.72769,-14.05173
6683,111,Na,cytosine,,,,,1,-14.80591,-14.18792,-13.75823,-14.37621,-15.30132,-14.68334,-14.69999,-15.06976,-11.16523,-11.17251,-11.22496,-3.66324,5.67014,-15.1664,-1.36957,-14.52906
6684,111,Na,cytosine,,,,,1.05,-14.5168,-14.02775,-13.6394,-14.12845,-14.98062,-14.49157,-14.50565,-14.79795,-11.43381,-11.44105,-11.48301,-3.45303,3.75126,-13.57678,-1.08602,-14.36456
6685,111,Na,cytosine,,,,,1.1,-13.87689,-13.49136,-13.14006,-13.52559,-14.31185,-13.92632,-13.93828,-14.16755,-11.2584,-11.26559,-11.29712,-3.2996,2.47246,-12.11663,-0.86247,-13.80624
6686,111,Na,cytosine,,A,y,-30,0.7,16.0751,18.30415,18.65414,16.42509,15.89053,18.11958,18.09911,16.77163,23.24031,23.23239,23.11235,-15.45752,64.93359,-28.19999,-5.18637,16.08971
6687,111,Na,cytosine,,A,y,30,0.7,30.27083,32.46448,33.75827,31.56462,29.28135,31.475,31.4209,30.17173,42.83195,42.81764,42.7886,-24.15431,88.91067,-23.78729,-5.09285,35.87622
6688,111,Na,cytosine,,A,y,-30,0.8,-10.09268,-8.80108,-8.49915,-9.79075,-10.30827,-9.01667,-9.02713,-9.79333,-5.4349,-5.44228,-5.50283,-11.24024,26.54959,-22.1651,-3.04371,-9.89947
6689,111,Na,cytosine,,A,y,30,0.8,2.8797,4.16454,5.0798,3.79497,2.23827,3.5231,3.48518,2.7597,11.06412,11.05404,11.04312,-11.34033,40.20599,-19.05171,-3.04136,6.77258
6690,111,Na,cytosine,,A,y,-30,0.9,-19.37828,-18.63064,-18.39718,-19.14483,-19.58188,-18.83424,-18.83929,-19.28014,-16.48051,-16.48657,-16.51392,-10.46618,10.4658,-17.38622,-1.77492,-19.16153
6691,111,Na,cytosine,,A,y,30,0.9,-7.11101,-6.36085,-5.69707,-6.44723,-7.54277,-6.79262,-6.81783,-7.24519,-1.77683,-1.78442,-1.80398,-4.83554,17.4622,-15.66589,-1.78576,-4.825
6692,111,Na,cytosine,,A,y,-30,0.95,-20.85467,-20.285,-20.08825,-20.65791,-21.04326,-20.47359,-20.47612,-20.81014,-18.62497,-18.62985,-18.6444,-10.46314,6.51908,-15.30369,-1.35456,-20.6023
6693,111,Na,cytosine,,A,y,30,0.95,-8.76311,-8.19478,-7.62009,-8.18841,-9.13341,-8.56508,-8.5862,-8.91232,-4.42557,-4.43269,-4.45582,-2.90203,11.38491,-14.24923,-1.36552,-7.13188
6694,111,Na,cytosine,,A,y,-30,1,-21.20015,-20.76367,-20.60331,-21.03979,-21.37109,-20.9346,-20.93462,-21.18912,-19.52293,-19.52654,-19.53167,-10.50647,4.04737,-13.41603,-1.03389,-20.90903
6695,111,Na,cytosine,,A,y,30,1,-9.20072,-8.77496,-8.27088,-8.69665,-9.53118,-9.10541,-9.12356,-9.3694,-5.64423,-5.65111,-5.67526,-1.5017,7.38233,-12.93873,-1.0445,-8.10259
6696,111,Na,cytosine,,A,y,-30,1.05,-20.85776,-20.52018,-20.39485,-20.73243,-21.01036,-20.67277,-20.67073,-20.86674,-19.6345,-19.63704,-19.63624,-10.52967,2.50741,-11.72429,-0.7907,-20.53726
6697,111,Na,cytosine,,A,y,30,1.05,-8.89487,-8.58147,-8.13369,-8.44709,-9.20128,-8.88788,-8.90364,-9.08524,-5.94906,-5.95563,-5.97822,-0.47154,4.76613,-11.70566,-0.79969,-8.21076
6698,111,Na,cytosine,,A,y,-30,1.1,-20.1198,-19.85561,-19.76301,-20.02721,-20.25418,-19.98999,-19.98641,-20.13954,-19.26674,-19.26853,-19.26456,-10.50378,1.55129,-10.22483,-0.60665,-19.78397
6699,111,Na,cytosine,,A,y,30,1.1,-8.16278,-7.93773,-7.53544,-7.76049,-8.45551,-8.23046,-8.24398,-8.37432,-5.69452,-5.7006,-5.71968,0.29877,3.06677,-10.53855,-0.61357,-7.78657
6700,111,Na,cytosine,,A,z,-30,0.7,32.24417,34.62522,35.50014,33.11908,31.738,34.11905,34.05942,32.67803,42.80003,42.77881,42.68562,-16.8093,82.74547,-27.37432,-5.41179,33.15006
6701,111,Na,cytosine,,A,z,30,0.7,26.01534,28.51194,29.40522,26.90862,25.50248,27.99908,27.97123,26.49799,35.97023,35.96075,35.85174,-29.2939,92.54285,-27.82128,-5.74779,29.67988
6702,111,Na,cytosine,,A,z,-30,0.8,3.68693,5.07335,5.7478,4.36137,3.23717,4.62359,4.58468,3.77146,10.91586,10.90022,10.81919,-5.61542,34.56902,-21.82261,-3.16353,3.96746
6703,111,Na,cytosine,,A,z,30,0.8,-5.46076,-3.97713,-3.41828,-4.90192,-5.84398,-4.36034,-4.37965,-5.25897,0.68397,0.67567,0.59803,-17.2914,39.57252,-21.97359,-3.44653,-3.13901
6704,111,Na,cytosine,,A,z,-30,0.9,-6.04794,-5.25152,-4.68517,-5.48159,-6.48735,-5.69093,-5.71641,-6.19193,-0.84857,-0.86099,-0.93167,-0.80666,13.75032,-17.38626,-1.81435,-6.25695
6705,111,Na,cytosine,,A,z,30,0.9,-16.6008,-15.72466,-15.37019,-16.24633,-16.88922,-16.01308,-16.02764,-16.55056,-12.84668,-12.85484,-12.91366,-11.9652,16.16632,-17.67832,-2.03854,-15.51574
6706,111,Na,cytosine,,A,z,-30,0.95,-7.52079,-6.92023,-6.39189,-6.99245,-7.95822,-7.35765,-7.37863,-7.73978,-3.03409,-3.04537,-3.10717,0.40622,8.55126,-15.42218,-1.3704,-7.83511
6707,111,Na,cytosine,,A,z,30,0.95,-18.33435,-17.66101,-17.37307,-18.04641,-18.59175,-17.91841,-17.93142,-18.3339,-15.39142,-15.39965,-15.44879,-10.47769,10.20603,-15.83007,-1.56473,-17.66646
6708,111,Na,cytosine,,A,z,-30,1,-7.83756,-7.38809,-6.89323,-7.3427,-8.27052,-7.82106,-7.83824,-8.10948,-3.93135,-3.94131,-3.99187,1.18113,5.2788,-13.60684,-1.03525,-8.18216
6709,111,Na,cytosine,,A,z,30,1,-18.69448,-18.17862,-17.94058,-18.45645,-18.92924,-18.41338,-18.425,-18.73271,-16.37895,-16.38708,-16.42547,-9.39501,6.40418,-14.11783,-1.20105,-18.30972
6710,111,Na,cytosine,,A,z,-30,1.05,-7.48916,-7.15647,-6.69314,-7.02582,-7.91365,-7.58096,-7.59463,-7.7953,-4.06505,-4.07338,-4.11187,1.6727,3.23924,-11.94425,-0.78354,-7.81585
6711,111,Na,cytosine,,A,z,30,1.05,-18.22339,-17.83112,-17.63094,-18.02322,-18.44136,-18.04909,-18.05918,-18.2916,-16.39472,-16.40237,-16.42956,-8.56073,4.00025,-12.5307,-0.92279,-18.01398
6712,111,Na,cytosine,,A,z,-30,1.1,-6.79197,-6.54893,-6.11653,-6.35957,-7.20376,-6.96072,-6.97111,-7.11717,-3.77456,-3.78117,-3.80856,1.97952,1.97815,-10.44038,-0.59522,-7.07792
6713,111,Na,cytosine,,A,z,30,1.1,-17.28147,-16.98602,-16.81529,-17.11074,-17.48615,-17.1907,-17.19911,-17.37218,-15.83225,-15.8391,-15.85598,-7.88011,2.49055,-11.0708,-0.71087,-17.17124
6714,112,F,cytosine,,,,,0.7,11.40667,12.81439,14.19598,12.78825,12.36884,13.77656,13.68861,12.86221,21.02254,21.00526,20.85495,-59.5921,112.78226,-30.67743,-19.40043,3.11229
6715,112,F,cytosine,,,,,0.8,-2.22026,-1.43286,-0.42276,-1.21016,-1.24413,-0.45674,-0.52481,-0.97441,4.31879,4.30765,4.22768,-29.88764,58.28576,-23.46939,-13.47535,-8.54662
6716,112,F,cytosine,,,,,0.9,-6.61163,-6.17484,-5.41747,-5.85426,-5.71196,-5.27517,-5.32864,-5.56935,-2.08736,-2.09515,-2.14041,-13.93062,29.38669,-17.75912,-9.19732,-11.50037
6717,112,F,cytosine,,,,,0.95,-7.10408,-6.78392,-6.12361,-6.44376,-6.26085,-5.94069,-5.9888,-6.16065,-3.32341,-3.33035,-3.36489,-9.09096,20.72719,-15.39131,-7.54543,-11.30051
6718,112,F,cytosine,,,,,1,-7.00741,-6.77828,-6.20102,-6.43015,-6.22642,-5.99728,-6.04125,-6.15942,-3.843,-3.84955,-3.8759,-5.63081,14.57991,-13.31474,-6.17531,-10.54095
6719,112,F,cytosine,,,,,1.05,-6.57128,-6.41281,-5.90754,-6.06601,-5.85482,-5.69635,-5.73703,-5.81364,-3.92048,-3.92708,-3.94725,-3.17814,10.23953,-11.50506,-5.04738,-9.49106
6720,112,F,cytosine,,,,,1.1,-5.96068,-5.85551,-5.41333,-5.51851,-5.30843,-5.20325,-5.24126,-5.28671,-3.73906,-3.74608,-3.76177,-1.45667,7.18621,-9.93771,-4.11645,-8.32463
6721,112,F,cytosine,,A,y,-30,0.7,19.29782,21.3202,23.46188,21.4395,19.41692,21.4393,21.34406,20.16206,33.86582,33.8478,33.68693,-99.17254,194.18544,-62.22161,-24.48859,8.3027
6722,112,F,cytosine,,A,y,30,0.7,8.758,10.2257,12.62965,11.16196,8.19204,9.65974,9.57413,8.72163,22.02095,22.00382,21.87706,-80.81176,148.61738,-43.86447,-19.06003,4.88112
6723,112,F,cytosine,,A,y,-30,0.8,4.92329,6.08601,7.85218,6.68946,5.50276,6.66548,6.59342,5.91631,15.53709,15.52452,15.41412,-47.41345,101.20665,-38.05613,-16.8191,-1.08203
6724,112,F,cytosine,,A,y,30,0.8,-5.82936,-4.99463,-3.50337,-4.3381,-5.65128,-4.81655,-4.88114,-5.35717,2.43648,2.42491,2.35192,-39.95835,72.28449,-28.52646,-12.83285,-9.03317
6725,112,F,cytosine,,A,y,-30,0.9,0.27272,0.90473,2.26754,1.63552,0.95383,1.58584,1.52946,1.16616,8.01235,8.00285,7.93051,-19.36658,51.43538,-24.90555,-11.41474,-4.25149
6726,112,F,cytosine,,A,y,30,0.9,-10.65852,-10.1804,-9.28181,-9.75992,-10.20122,-9.7231,-9.77109,-10.03561,-5.66075,-5.66874,-5.70632,-19.71742,34.0238,-19.63323,-8.42494,-13.75179
6727,112,F,cytosine,,A,y,-30,0.95,-0.27511,0.18521,1.37979,0.91948,0.38192,0.84223,0.79109,0.52988,6.39463,6.38617,6.32772,-10.79768,36.4437,-20.6636,-9.38341,-4.40099
6728,112,F,cytosine,,A,y,30,0.95,-11.27963,-10.9154,-10.21685,-10.58108,-10.78064,-10.41641,-10.4587,-10.65611,-7.41036,-7.41736,-7.44412,-14.02688,23.13622,-16.45348,-6.77207,-14.11621
6729,112,F,cytosine,,A,y,-30,1,-0.19894,0.13372,1.18583,0.85317,0.40979,0.74246,0.69542,0.51039,5.59276,5.58508,5.53789,-4.63068,25.74556,-17.36111,-7.70283,-3.94906
6730,112,F,cytosine,,A,y,30,1,-11.28275,-11.00743,-10.46266,-10.73798,-10.77814,-10.50282,-10.54096,-10.68607,-8.29702,-8.30348,-8.32242,-10.16352,15.66044,-13.82895,-5.41735,-13.74939
6731,112,F,cytosine,,A,y,-30,1.05,0.24003,0.47754,1.40979,1.17229,0.78883,1.02633,0.98256,0.8546,5.30595,5.29874,5.26092,-0.22814,18.14301,-14.71964,-6.29595,-3.10072
6732,112,F,cytosine,,A,y,30,1.05,-10.92849,-10.72361,-10.29774,-10.50261,-10.44031,-10.23544,-10.27017,-10.3741,-8.63594,-8.64219,-8.65539,-7.56905,10.56595,-11.64863,-4.31966,-12.9714
6733,112,F,cytosine,,A,y,-30,1.1,0.8645,1.03061,1.86152,1.6954,1.34968,1.5158,1.4749,1.38986,5.32416,5.31714,5.28716,2.88063,12.76088,-12.55987,-5.13444,-2.05279
6734,112,F,cytosine,,A,y,30,1.1,-10.38564,-10.2351,-9.90229,-10.05283,-9.92721,-9.77666,-9.80845,-9.88103,-8.63864,-8.64483,-8.65412,-5.84696,7.11199,-9.83649,-3.43102,-12.00249
6735,112,F,cytosine,,A,z,-30,0.7,12.85662,14.39421,16.2456,14.708,13.84703,15.38462,15.29724,14.40359,23.34006,23.32695,23.196,-78.02737,142.82715,-40.01676,-19.12621,5.65681
6736,112,F,cytosine,,A,z,30,0.7,9.69151,10.78784,12.86744,11.77111,9.93706,11.03339,10.96664,10.32738,20.98241,20.97101,20.86663,-44.13196,96.52872,-31.75086,-15.76091,4.88499
6737,112,F,cytosine,,A,z,-30,0.8,-5.79107,-4.94774,-3.82499,-4.66833,-4.60603,-3.76269,-3.82728,-4.30866,0.22539,0.21835,0.14449,-38.48866,67.07344,-26.53076,-12.49918,-10.44516
6738,112,F,cytosine,,A,z,30,0.8,0.18399,0.74397,2.04023,1.48024,0.71997,1.27995,1.22724,0.91154,7.19121,7.18413,7.13095,-15.46509,42.45068,-20.93359,-10.09294,-4.04095
6739,112,F,cytosine,,A,z,-30,0.9,-11.4942,-11.05134,-10.36932,-10.81218,-10.39432,-9.95146,-10.00123,-10.24312,-8.10938,-8.11366,-8.14835,-19.3196,30.64886,-18.30895,-8.00871,-14.9884
